INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN4_0,FN4_0TN3_6,FN3_5TN3_1,FN3_0TN2_6,FN2_5TN2_1,FN2_0TN1_6,FN1_5TN1_1,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,
2022Sep,48,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,49,.9,,,,,,,,,,,,,,,,,,,,,,
2022Sep,52,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,54,,,,,,,,,,,35,50,15,,,,,,,,,,
2022Sep,56,.9,,,,,,,,,,10,50,40,,,,,,,,,,
2022Sep,63,1.2,,,,,,,,,,,25,40,30,5,,,,,,,,
2022Sep,65,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,68,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,70,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,80,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,85,1.39,0,0,0,0,0,0,0,0,.023,.969,11.45,38.492,37.557,10.635,.855,.0189,.0001,0,,,,
2022Sep,88,1,,,,,,,,,,,,,,,,,,,,,,
2022Sep,89,1.06,0,0,0,0,0,0,0,2.5,5,10,25,35,15,5,2.5,0,0,,,,,
2022Sep,90,1.2,0,0,0,0,0,.5,2.5,5,7,10,15,20,15,10,7,5,2.5,.5,,,,
2022Sep,93,1.1,,,,,,,,,,12.5,25,45,10,5,2.5,,,,,,,
2022Sep,95,.9332791711,.0002209262,.0017320054,.0110438598,.0572746276,.2415869103,.8288086212,2.3126230789,5.2483789626,9.6875788812,14.5437048598,17.7584308594,17.6361530854,14.2453415441,9.3586155683,5.0005766012,2.1731929935,.7681503682,.1265862469,,,,
2022Sep,96,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,97,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,98,1.1,,,,,,,,,,15,25,30,25,5,,,,,,,,
2022Sep,99,1.25,,,,,,,,,,,,,,,,,,,,,,
2022Sep,101,.9,,,,,,,,,,,,,,,,,,,,,,
2022Sep,103,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,105,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,107,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,109,1.2,0,0,0,0,0,0,0,5,5,5,15,40,15,5,5,5,0,0,,,,
2022Sep,110,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,111,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,112,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,114,1.5,,,,,,,,,,,,,,,,,,,,,,
2022Sep,115,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,116,,,,,,,,,,,,,,,,,,,,,,,
2022Sep,117,.8,,,,,,,,,,,,,,,,,,,,,,
2022Sep,119,,,,,,,,,,5,5,80,5,5,,,,,,,,,
2022Sep,121,1.05,0,0,0,0,0,0,0,0,0,4,30,35,25,5,1,0,0,0,,,,
2022Sep,127,1.2,0,0,0,0,0,5.541,3.205,5.576,8.058,10.481,12.935,12.273,12.273,10.482,8.058,5.577,5.541,0,,,,
2022Sep,128,1.5,,,,,,,1,2,2,4,6,15,45,18,4,2,1,,,,,
2022Sep,131,.9,,,,,,,,5,15,20,25,20,10,5,,,,,,,,
2025,1,,,,,,,,,,,,,,,,,,,,,,,
2025,2,1.5,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,,,,
2025,4,1.6,1,1,1,1,1,1,1,1,1,6.5,12.5,20,20,12.5,10,5,3.5,1,,,,
2025,5,1.7,,,,,,,,,1,2,7,25,30,25,7,2,1,,,,,
2025,6,1.5,,,,,,,,,,,10,40,40,5,5,,,,,,,
2025,7,,,,,,,,,,,,,,,,,,,,,,,
2025,8,1.2,,,,,,,,,,10,25,35,25,5,,,,,,,,
2025,10,1.6,,,,,,,,,,2,5,40,51,2,,,,,,,,
2025,14,2.4,,,,,,,0,0,0,1,2,8,17,26,25,15,5,1,,,,
2025,15,1.95,,,,,,,,,5,5,5,15,20,15,15,10,10,,,,,
2025,16,1.3,,,,,,,,,,,,,,,,,,,,,,
2025,20,,,,,,,,,,,,,,,,,,,,,,,
2025,22,1.7,,,,,,,,,,,5,15,60,15,5,,,,,,,
2025,23,1.5,,,,,,,,,1,9,15,25,26,20,4,,,,,,,
2025,24,1.2,,,,,,,3,5,8,12,15,18,12,10,8,6,3,,,,,
2025,26,1.8,,,,,,,,,3,5,10,15,25,22,12,6,2,,,,,
2025,29,1.3,0,.5,.5,1,1,1,2,3,3,10,15,39,15,5,2,1,1,0,,,,
2025,30,1.6,,,,,,,,,,,,15,80,5,,,,,,,,
2025,32,,,,,,,,,,,,,,,,,,,,,,,
2025,33,,,,,,,,,,,,,,,,,,,,,,,
2025,35,,,,,,,,,,,,,,,,,,,,,,,
2025,36,1,,,,,,,,,5,15,20,30,20,10,,,,,,,,
2025,37,2,,,,,,,,,,,,14,41,44,1,,,,,,,
2025,38,,,,,,,,,,,,,,,,,,,,,,,
2025,39,1.78,,,,,,,,,,5,15,20,35,20,5,,,,,,,
2025,41,,,,,,,,,,,,,,,,,,,,,,,
2025,42,,,,,,,,,,,,,,,,,,,,,,,
2025,45,,,,,,,,,,,,,,,,,,,,,,,
2025,47,,,,,,,,,,,,,,,,,,,,,,,
2025,48,,,,,,,,,,,,,,,,,,,,,,,
2025,49,,,,,,,,,,,,,,,,,,,,,,,
2025,52,,,,,,,,,,,,,,,,,,,,,,,
2025,54,,,,,,,,,,,30,50,20,,,,,,,,,,
2025,56,1.3,,,,,,,,,,,20,50,30,,,,,,,,,
2025,63,1.5,,,,,,,,,,5,10,25,50,10,,,,,,,,
2025,65,,,,,,,,,,,,,,,,,,,,,,,
2025,68,,,,,,,,,,,,,,,,,,,,,,,
2025,70,,,,,,,,,,,,,,,,,,,,,,,
2025,80,,,,,,,,,,,,,,,,,,,,,,,
2025,85,1.75,0,0,0,0,0,.001,.017,.147,.87,3.538,9.825,18.687,24.352,21.738,13.296,5.571,1.598,.36,,,,
2025,88,1.2,,,,,,,,,,,,,,,,,,,,,,
2025,89,1.9,0,0,0,0,0,0,0,0,2.5,10,15,20,30,10,5,5,2.5,,,,,
2025,90,1.5,0,0,0,0,0,1,2,2.5,5,10,15,17,20,15,7.5,5,0,0,,,,
2025,93,,,,,,,,,,,,,,,,,,,,,,,
2025,95,1.3241680045,.000038356,.0003534145,.0026485315,.0161434236,.0800305653,.3226902636,1.0582434142,2.822636948,6.1234222083,10.8044614168,15.5053572168,18.0979825181,17.1809940645,13.2658825021,8.3309348863,4.2552106957,1.7677389572,.3652306175,,,,
2025,96,,,,,,,,,,,,,,,,,,,,,,,
2025,97,,,,,,,,,,,,,,,,,,,,,,,
2025,98,1.6,,,,,,,,,,5,10,30,35,15,5,,,,,,,
2025,99,1.55,,,,,,,,,,,,30,70,,,,,,,,,
2025,101,.9,,,,,,,,,2.5,15,45,27.5,7.5,2.5,,,,,,,,
2025,103,,,,,,,,,,,,,,,,,,,,,,,
2025,105,,,,,,,,,,,,,,,,,,,,,,,
2025,107,,,,,,,,,,,,,,,,,,,,,,,
2025,109,1.475,0,0,0,0,0,0,0,0,0,5,5,30,50,10,0,0,0,0,,,,
2025,110,,,,,,,,,,,,,,,,,,,,,,,
2025,111,,,,,,,,,,,,,,,,,,,,,,,
2025,112,,,,,,,,,,,,,,,,,,,,,,,
2025,114,2,,,,,,,,,,,,,,,,,,,,,,
2025,115,,,,,,,,,,,,,,,,,,,,,,,
2025,116,,,,,,,,,,,,,,,,,,,,,,,
2025,117,,,,,,,,,,,,,,,,,,,,,,,
2025,119,,,,,,,,,,,5,5,10,60,10,5,5,,,,,,
2025,121,1.49,0,0,0,0,0,0,0,0,0,4,20,30,35,10,1,0,0,0,,,,
2025,127,1.5,0,0,0,.1,.5,2.3,3.1,3.7,6.1,8,9.7,10.9,11.9,11.2,9.7,8.3,6.1,8.4,,,,
2025,128,2,,,,,,,,1,1,1,3,6,30,35,12,6,4,1,,,,
2025,131,1,,,,,,,,,5,10,15,40,15,10,5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN15_0,FN15_0TN13_1,FN13_0TN11_1,FN11_0TN9_1,FN9_0TN7_1,FN7_0TN5_1,FN5_0TN3_1,FN3_0TN1_1,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T5_9,F6_0T7_9,F8_0T9_9,F10_0
2020,1,-7.6,,,5,15,40,30,10,,,,,,,,,,,,,,,
2020,2,-6.5,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2020,4,-8,,,,20,60,20,,,,,,,,,,,,,,,,
2020,5,-8.3,,,,20,60,20,,,,,,,,,,,,,,,,
2020,6,-7.5,,,10,20,30,20,10,10,,,,,,,,,,,,,,
2020,7,-8.305,,,,,,,,,,,,,,,,,,,,,,
2020,8,-8,,,,15,70,15,,,,,,,,,,,,,,,,
2020,10,-7.4,,,5,40,50,5,,,,,,,,,,,,,,,,
2020,14,-9.4,0,0,0,73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2020,15,-7.4,,,,5,60,35,,,,,,,,,,,,,,,,
2020,16,-8.5,0,1,5,20,25,21,13,9,5,1,0,0,0,0,0,0,0,0,0,,,
2020,20,-8,,,,25,35,30,10,,,,,,,,,,,,,,,
2020,22,-7,,,,,45,55,,,,,,,,,,,,,,,,
2020,23,-6.5,,,5,15,35,35,10,,,,,,,,,,,,,,,
2020,24,-8,,,14,24,30,16,10,6,,,,,,,,,,,,,,
2020,26,-6.7,,5,5,10,35,35,10,,,,,,,,,,,,,,,
2020,29,-7.4,0,1,5,10,60,10,5,2,2,1,.5,.5,.5,.5,.5,.5,.5,.25,.25,,,
2020,30,-8.01,,,,,100,,,,,,,,,,,,,,,,,
2020,32,-7.1,0,0,0,.5649099249,54.7385827198,44.4409940893,.255510966,.0000023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,-7.9,,5,10,23,23,21,10,5,2,1,,,,,,,,,,,,
2020,35,,,25,50,25,,,,,,,,,,,,,,,,,,
2020,36,-8,,,10,24,28,24,14,,,,,,,,,,,,,,,
2020,37,-8,,,,15,70,15,,,,,,,,,,,,,,,,
2020,38,-7.9839,,,,30,70,,,,,,,,,,,,,,,,,
2020,39,-8.2,,,,30,35,35,,,,,,,,,,,,,,,,
2020,41,-8.1,,,,,100,,,,,,,,,,,,,,,,,
2020,42,-7,,,,25,50,25,,,,,,,,,,,,,,,,
2020,45,-7.95,,,5,25,40,20,10,,,,,,,,,,,,,,,
2020,47,-7.2,,,,,,,,,,,,,,,,,,,,,,
2020,48,-7.2,,,,,65,35,,,,,,,,,,,,,,,,
2020,49,-7.9,,,,,,,,,,,,,,,,,,,,,,
2020,52,-8,0,1,2,19,55,22,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
2020,54,-8.5,,,,30,60,10,,,,,,,,,,,,,,,,
2020,56,-7.5,,,,5,50,40,5,,,,,,,,,,,,,,,
2020,63,-8,,,,5,90,5,,,,,,,,,,,,,,,,
2020,65,-8.3,,,5,20,60,15,,,,,,,,,,,,,,,,
2020,68,-7.9,,,,,,,,,,,,,,,,,,,,,,
2020,70,-9,,,,,,,,,,,,,,,,,,,,,,
2020,80,-8.8,0,0,0,19.44,80.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2020,85,-7.964,0,.031,1.796,20.61,49.327,25.427,2.75,.059,0,0,0,0,0,0,0,0,0,0,0,,,
2020,88,-8,,,,,,,,,,,,,,,,,,,,,,
2020,89,-8.2,,,5,20,70,5,,,,,,,,,,,,,,,,
2020,90,-8.285,1,2.5,8,20,40,15,10,2.5,1,0,0,0,0,0,0,0,0,0,0,,,
2020,93,-8.2,,,2.5,27.5,50,15,5,,,,,,,,,,,,,,,
2020,95,-6.7749526751,.0694125743,.7512397499,4.4992485374,14.9115375155,27.3480196604,27.7555832558,15.5881956924,4.8446494423,1.7280519104,1.072426357,.6413823245,.3696624258,.205320562,.1099001773,.056689569,.0281803726,.0134998556,.0062323283,.0007676895,,,
2020,96,-8,,,5,25,45,20,5,,,,,,,,,,,,,,,
2020,97,-7.3,,,,,,,,,,,,,,,,,,,,,,
2020,98,-8.8,,,,25,75,,,,,,,,,,,,,,,,,
2020,99,-8.04,,,,10,85,5,,,,,,,,,,,,,,,,
2020,101,-7.5,,,,,85,15,,,,,,,,,,,,,,,,
2020,103,-7.9,,,,,,,,,,,,,,,,,,,,,,
2020,105,-8,,,,10,90,,,,,,,,,,,,,,,,,
2020,107,-7.647,0,0,0,0,99.328,.672,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2020,109,-7.4,0,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2020,110,-7.5,0,0,0,0,82.276,17.724,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2020,111,-8,,,,,,,,,,,,,,,,,,,,,,
2020,112,-8.2,,5,15,20,30,15,10,5,,,,,,,,,,,,,,
2020,114,-7.4,,,,,,,,,,,,,,,,,,,,,,
2020,115,-7.7,.0791,1.899,10.137,26.343,33.4323,20.739,6.278,.9126,.0925,.0468,.0226,.0104,.0046,.002,.0007,.0003,.0001,0,0,,,
2020,116,-8,,,,,,,,,,,,,,,,,,,,,,
2020,117,-7.5,,,,,,,,,,,,,,,,,,,,,,
2020,119,,,,5,10,10,50,10,10,5,,,,,,,,,,,,,
2020,121,-7.7,0,1,2,20,30,25,12,6,3,1,0,0,0,0,0,0,0,0,0,,,
2020,127,-8.3,2.2,1.5,6.8,17.5,31,22,15,3,1,0,0,0,,,,,,,,,,
2020,128,-8,,,,5,90,5,,,,,,,,,,,,,,,,
2020,131,-7.5,,,,20,60,15,5,,,,,,,,,,,,,,,
2021,1,5.5,,,,,,,,,,,,,,1,2,3,5,10,42,30,7,
2021,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0
2021,4,5,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,5,5,5,5,30,20,10,
2021,5,5,,,,,,,,,,,,,,,,2.5,5,15,50,25,2.5,
2021,6,4.5,,,,,,,,,,,,,,,10,10,10,20,30,15,5,
2021,7,6.502,,,,,,,,,,,,,,,,,,,,,,
2021,8,5,,,,,,,,,,1,2,3,4,5,6,7,8,15,35,10,4,
2021,10,3.8,,,,,,,,,,,,,,5,5,10,20,30,20,10,,
2021,14,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,48,32,4,
2021,15,5.6,,,,,,,,,,,,,,,,,5,10,45,35,5,
2021,16,5.5,,,,,,,,,,,1,2,3,4,7,8,11,15,18,16,9,6
2021,20,5,,,,,,,,,,,,,,,2,3,7,23,30,22,10,3
2021,22,5,,,,,,,,,,,,,,,,,10,20,40,20,10,
2021,23,5.5,,,,,,,,,,,,,,,2,6,17,28,30,15,2,
2021,24,5.4,,,,,,,,,,,,,,,2,5,10,20,25,26,12,
2021,26,6,,,,,,,,,,,,,,5,5,5,5,5,15,25,20,15
2021,29,5.6,0,.25,.25,.5,.5,.5,.5,.5,.5,.5,.5,.5,1,1,1,2,5,15,50,10,5,5
2021,30,5.9,,,,,,,,,,,,,,,,,,,55,45,,
2021,32,5.3,0,0,0,0,0,.000013,.0016499994,.0799729708,.0905929669,.2014180264,.3907193573,.7152673588,1.2287079513,1.9834992756,3.0088289012,4.2890984336,5.7455549017,7.2326107587,36.8232215521,28.5287995813,8.6076343565,1.0724106084
2021,33,4.9,,,,,,,,,,,,,,1,4,8,12,17,28,24,6,0
2021,35,,,,,,,,,,,,,,,,,,25,50,25,,,
2021,36,5,,,,,,,,,,,,,,,,5,15,25,30,20,5,
2021,37,5.9,,,,,,,,,,,,,,,,,5,19,46,30,,
2021,38,5.3431,,,,,,,,,,,,,,,,,,,60,40,,
2021,39,5.9,,,,,,,,,,,,,,,5,15,20,20,20,20,,
2021,41,4.5,,,,,,,,,,,,,,,,,,30,60,10,,
2021,42,4,,,,,,,,,,,,,,,,,15,25,50,10,,
2021,45,5.9625,,,,,,,,,,,,,,,,,5,20,30,30,10,5
2021,47,6,,,,,,,,,,,,,,,,,,,,,,
2021,48,5.7,,,,,,,,,,,,,,,,,,15,60,25,,
2021,49,6.7,,,,,,,,,,,,,,,,,,,,,,
2021,52,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,20,40,25,11,0
2021,54,4,,,,,,,,,,,,,,,,,20,50,30,,,
2021,56,5.4,,,,,,,,,,,,,,,,,5,25,40,30,,
2021,63,4,,,,,,,,,,,,,,,5,10,15,25,40,5,,
2021,65,5.8,,,,,,,,,,,,,,,2.5,5,10,20,40,15,7.5,
2021,68,5.2,,,,,,,,,,,,,,,,,,,,,,
2021,70,6.5,,,,,,,,,,,,,,,,,,,,,,
2021,80,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.514,1.235,4.63,14.506,78.703,.412,0,0
2021,85,5.159,0,0,0,0,0,0,.002,.086,.112,.228,.439,.794,1.348,2.151,3.227,4.5471,6.022,7.494,37.9979,27.025,7.639,.888
2021,88,4,,,,,,,,,,,,,,,,,,,,,,
2021,89,6.6,,,,,,,,,,,,,,,,,,,20,70,10,
2021,90,5.062,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,13,20,25,20,10,2
2021,93,6.6,,,,,,,,,,,,,,,,,,10,25,45,17.5,2.5
2021,95,6.0758128151,0,0,0,0,0,0,.0000001189,.0000944812,.0030394203,.0104718533,.0330893028,.0958921281,.2548646308,.6212515079,1.3888540679,2.8475873022,5.3546212034,9.2344648446,24.7033584285,38.7358757574,15.2184748038,1.4980601489
2021,96,5.8,,,,,,,,,,,,,,,,5,10,15,35,25,10,
2021,97,3.8,,,,,,,,,,,,,,,,,,,,,,
2021,98,4.1,,,,,,,,,,,,,,,5,15,25,30,20,5,,
2021,99,5.26,,,,,,,,,,,,,,,,,5,20,65,10,,
2021,101,5.4,,,,,,,,,,,,,,,2.5,5,10,17.5,35,25,5,
2021,103,4.8,,,,,,,,,,,,,,,,,,,,,,
2021,105,5,,,,,,,,,,,,,,,,,,10,85,5,,
2021,107,5.026,0,0,0,0,0,0,0,0,0,0,0,.001,.008,.056,.288,1.143,3.471,8.061,70.2928,16.5682,.111,0
2021,109,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,30,40,10,5
2021,110,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,.001,.014,.095,.485,1.857,56.201,40.54,.807,0
2021,111,,,,,,,,,,,,,,,,,,,,,,,
2021,112,4.8,,,,,,,,,,,,,,,,5,15,20,30,20,10,
2021,114,6,,,,,,,,,,,,,,,,,,,,,,
2021,115,6.1,0,0,0,0,0,0,.0034,.0923,.1002,.1876,.335,.5706,.927,1.435,2.119,2.985,4.009,5.134,30.274,31.4329,15.948,4.447
2021,116,5.5,,,,,,,,,,,,,,,,,,,,,,
2021,117,5,,,,,,,,,,,,,,,,,,,,,,
2021,119,,,,,,,,,,,,5,10,10,50,10,10,5,,,,,
2021,121,4.6,0,0,0,0,0,0,0,.5,1,2,3,3.5,4.5,6,7.5,10,13,16,22,10,1,0
2021,127,6,0,0,0,0,0,0,0,0,0,0,0,.5,1,1.5,2.5,3,7.5,12.5,24,28,13,6.5
2021,128,6,,,,,,,,1,1,1,1,1,1,1,2,3,4,7,20,40,15,2
2021,131,3.5,,,,,,,,,,,,,,,5,15,20,25,20,15,,
2021Q2,1,7.5,,,,,,,,,,,,,,,1,2,3,5,7,40,32,10
2021Q2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0
2021Q2,4,13,,,,,,,,1,1,1,1,1,2.5,2.5,2.5,2.5,2.5,2.5,5,7.5,10,57.5
2021Q2,5,10.5,,,,,,,,,,,,,,,,,,1,4,10,30,55
2021Q2,6,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,7,14.296,,,,,,,,,,,,,,,,,,,,,,
2021Q2,8,13.2,,,,,,,,,,,,,,,,,,,5,15,25,55
2021Q2,10,11.9,,,,,,,,,,,,,,,,,,10,15,25,25,25
2021Q2,14,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,15,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,16,13,,,,,,,,,,1,1,1,2,4,6,6,7,8,10,12,14,28
2021Q2,20,13,,,,,,,,,,,,,,,,,,,,10,20,70
2021Q2,22,13,,,,,,,,,,,,,,,,,,,,,,100
2021Q2,23,15,,,,,,,,,,,,,,,,,,,,10,20,70
2021Q2,24,12.39,,,,,,,,,,,,,,,,,,,,,,
2021Q2,26,15,,,,,,,,,,,,,,1,1,1,1,1,5,5,5,80
2021Q2,29,5.3,0,.25,.25,.5,.5,.5,.5,.5,.5,.5,.5,.5,1,1,1,2,5,15,50,10,5,5
2021Q2,30,13.99,,,,,,,,,,,,,,,,,,,,,,
2021Q2,32,14.4,,,,,,,,,,,,,,,,,,,,,,
2021Q2,33,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,35,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,36,8,,,,,,,,,,,,,,,,,10,15,25,30,20,
2021Q2,37,14.1,,,,,,,,,,,,,,,,,,,,10,30,60
2021Q2,38,12.8861,,,,,,,,,,,,,,,,,,,,,,
2021Q2,39,14,,,,,,,,,,,,,,,,,,,,5,30,65
2021Q2,41,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,42,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,45,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,47,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,48,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,49,14.3,,,,,,,,,,,,,,,,,,,,,,
2021Q2,52,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,54,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,56,14,,,,,,,,,,,,,,,,,,,,,30,70
2021Q2,63,11.7,,,,,,,,,,,,,,,,,,,5,10,15,70
2021Q2,65,13.6,,,,,,,,,,,,,,,,,,,,,,
2021Q2,68,13.3,,,,,,,,,,,,,,,,,,,,,,
2021Q2,70,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,80,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,85,12.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.006,1.26,98.734
2021Q2,88,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,89,14.5,,,,,,,,,,,,,,,,,,,,,5,95
2021Q2,90,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,93,14.5,,,,,,,,,,,,,,,,,,,,,,100
2021Q2,95,10.9499984952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0000752398,99.9999247602
2021Q2,96,13.3,,,,,,,,,,,,,,,,,,5,10,15,30,40
2021Q2,97,12.8,,,,,,,,,,,,,,,,,,,,,,
2021Q2,98,10.7,,,,,,,,,,,,,,,,,,,5,10,35,50
2021Q2,99,13.17,,,,,,,,,,,,,,,,,,,,,,
2021Q2,101,14.2,,,,,,,,,,,,,,,,,,,,,,
2021Q2,103,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,105,13,,,,,,,,,,,,,,,,,,,,,,100
2021Q2,107,14.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0336,99.9664
2021Q2,109,11.4575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,90
2021Q2,110,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,111,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,112,12.3,,,,,,,,,,,,,,,,,,,,10,20,70
2021Q2,114,14.7,,,,,,,,,,,,,,,,,,,,,,
2021Q2,115,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.005,.131,1.551,98.313
2021Q2,116,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,117,16.6,,,,,,,,,,,,,,,,,,,,,,
2021Q2,119,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,121,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,80
2021Q2,127,,,,,,,,,,,,,,,,,,,,,,,
2021Q2,128,12,,,,,,,,,,,,,,,1,1,1,1,2,4,10,80
2021Q2,131,15,,,,,,,,,,,,,,,,,,5,10,15,20,50
2022,1,2.2,,,,,,,,,,,1,5,11,20,27,20,10,3,2,1,,
2022,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,30,40,0,0,0,0
2022,4,3,,,,,,,,2.5,5,5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,15,10,2.5,
2022,5,1.9,,,,,,,,,,,,5,25,35,30,5,,,,,,
2022,6,2.5,,,,,,,,,,,,,10,10,30,20,20,10,,,,
2022,7,2.481,,,,,,,,,,,,,,,,,,,,,,
2022,8,2.7,,,,,,,,,,1,3,5,7,10,15,25,15,10,5,3,1,
2022,10,3.4,,,,,,,,,,,,,5,5,10,20,30,20,10,,,
2022,14,2.7,0,0,0,0,0,0,0,1,1,3,4,6,8,10,13,13,12,10,18,1,0,
2022,15,2.75,,,,,,,,,,,,,5,5,10,50,25,5,,,,
2022,16,2.5,,,,,,,,,1,2,3,5,7,13,16,18,14,9,6,3,2,1
2022,20,3,,,,,,,,,,,,,,5,15,25,30,15,10,,,
2022,22,2.5,,,,,,,,,,,,,,10,40,40,10,,,,,
2022,23,1.5,,,,,,,,,,3,10,20,25,25,15,2,,,,,,
2022,24,3.5,,,,,,,,,,,,,2,5,12,20,25,16,12,5,3,
2022,26,2.7,,,,,,,,,,,5,5,5,10,15,25,15,10,5,5,,
2022,29,3,0,.5,.5,.5,.5,.5,.5,.5,.5,.5,.5,1,1,1.5,5,10,60,10,5,1,.5,0
2022,30,2.71,,,,,,,,,,,,,,10,20,40,20,10,,,,
2022,32,2.6,0,0,0,0,0,0,0,.0159100017,.0657240068,.3208236334,1.1713511218,3.3631193498,7.5496837852,13.2657113796,18.2464618976,19.6467520433,16.5604017223,10.9272171364,8.8185069171,.048337005,0,0
2022,33,1.76,,,,,,,,,1,2,4,9,19,22,21,15,5,2,,,,
2022,35,,,,,,,,,,,,,,,,,,,,,,,
2022,36,3,,,,,,,,,,,,,5,10,20,25,25,10,5,,,
2022,37,2.4,,,,,,,,,,,,,5,16,48,30,1,,,,,
2022,38,2.8328,,,,,,,,,,,,,,,,60,40,,,,,
2022,39,2.4,,,,,,,,,,,,,5,15,25,30,25,,,,,
2022,41,3,,,,,,,,,,,,,,,15,60,25,,,,,
2022,42,,,,,,,,,,,,,,,,,,,,,,,
2022,45,3.6625,,,,,,,,,,,,,,5,10,20,20,20,15,10,,
2022,47,,,,,,,,,,,,,,,,,,,,,,,
2022,48,3,,,,,,,,,,,,,,,,45,50,5,,,,
2022,49,4.4,,,,,,,,,,,,,,,,,,,,,,
2022,52,,,,,,,,,,,,,,,,,,,,,,,
2022,54,2.5,,,,,,,,,,,,,,,50,40,10,,,,,
2022,56,2,,,,,,,,,,5,10,15,15,15,15,15,10,,,,,
