INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN4_0,FN4_0TN3_6,FN3_5TN3_1,FN3_0TN2_6,FN2_5TN2_1,FN2_0TN1_6,FN1_5TN1_1,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,
2022Feb,73,10.5,,,,,,,,,,,,,,,,,,,,,,
2022Feb,82,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,89,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,90,8.4,0,2,5,8,10,15,20,15,10,8,5,2,0,0,0,0,0,0,0,0,0,
2022Feb,93,7,,,24,32,25,5,5,5,2,2,,,,,,,,,,,,
2022Feb,95,8.1,1.8424770549,4.2020058848,6.8933832546,9.3517360784,11.8093942337,13.3446767293,13.4937777202,12.2096749918,9.8859796702,7.1627596754,4.6439347015,2.6942437654,1.3987262526,.6497908977,.2701217646,.1004825367,.0334477309,.0099629463,.0026555469,.0006333813,.0001351828,
2022Feb,96,10.5,,,,,,,,,3,7,10,30,20,15,10,3,2,,,,,
2022Feb,97,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,98,8.9,,,,,,5,15,30,25,20,5,,,,,,,,,,,
2022Feb,99,8.6,,,,,,,5,80,15,,,,,,,,,,,,,
2022Feb,101,8.2,,,,,,,,,,,,,,,,,,,,,,
2022Feb,102,8.2,,,,,,,,,,,,,,,,,,,,,,
2022Feb,103,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,105,9.8,,,,,,,,,,100,,,,,,,,,,,,
2022Feb,107,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,108,11.20301,,,,,,,,,,.56,10.01,22.52,32.99,23.83,9.81,.28,,,,,,
2022Feb,110,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,112,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,114,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,115,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,117,,,,,,,,,,,,,,,,,,,,,,,
2022Feb,119,11,,,,,,,,,,,,5,5,80,5,5,,,,,,
2022Feb,121,8.4,0,0,0,2,10,10,22,19,15,10,5,3,2,1,1,0,0,0,0,0,0,
2022Feb,127,9.5,.8703206659,1.2305575277,2.2249442321,3.4555772091,4.9931790504,6.7125765202,8.3957082145,9.7697108279,10.5770017598,10.6536898216,9.9837600448,8.7045183484,7.0607639229,5.3286191843,3.7413930674,2.4440335681,1.4853732269,.8398813502,.4418282049,.216242587,.8703206659,
2022Feb,128,9,,,,,1,8,17,25,28,13,5,2,1,,,,,,,,,
2024,1,7.3,,1,2,15,22,20,15,10,6,3,3,2,1,,,,,,,,,
2024,2,7,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,4,7,2.5,5,7.5,15,15,12.5,10,7.5,5,2.5,2.5,2.5,2.5,2.5,1.5,1,1,1,1,1,1,
2024,5,7.4,,,10,20,30,15,10,7,5,2,1,,,,,,,,,,,
2024,6,7.8,,,,5,30,20,15,10,5,5,5,5,,,,,,,,,,
2024,8,8,,,2,5,15,18,20,16,13,8,3,,,,,,,,,,,
2024,14,7.3,6,6,9,12,14,16,13,10,7,4,2,1,0,0,0,0,0,0,0,0,0,
2024,15,7.3,,,5,20,35,30,5,5,,,,,,,,,,,,,,
2024,16,8,,3,5,9,12,16,20,15,10,6,3,1,0,0,0,,,,,,,
2024,20,7.7,,,,10,20,25,18,12,8,5,2,,,,,,,,,,,
2024,22,,,,,,,,,,,,,,,,,,,,,,,
2024,23,7,,,5,20,25,20,15,10,5,,,,,,,,,,,,,
2024,24,8,,2,8,13,16,15,12,10,9,7,5,3,,,,,,,,,,
2024,26,7.3,5,5,10,15,20,15,10,10,5,3,2,,,,,,,,,,,
2024,30,,,,,,,,,,,,,,,,,,,,,,,
2024,31,7.5,,,,15,20,30,20,10,5,,,,,,,,,,,,,
2024,32,,,,,,,,,,,,,,,,,,,,,,,
2024,33,7.4,,4,13,19,20,18,15,5,3,2,1,,,,,,,,,,,
2024,36,7,,,10,15,25,20,15,10,5,,,,,,,,,,,,,
2024,37,,,,,,,,,,,,,,,,,,,,,,,
2024,38,8.2,,,,,,,,,,,,,,,,,,,,,,
2024,39,7.5,,,5,10,20,25,20,10,5,5,,,,,,,,,,,,
2024,41,,,,,,,,,,,,,,,,,,,,,,,
2024,42,,,,,,,,,,,,,,,,,,,,,,,
2024,45,,,,,,,,,,,,,,,,,,,,,,,
2024,52,,,,,,,,,,,,,,,,,,,,,,,
2024,54,,,,,10,30,30,20,10,,,,,,,,,,,,,,
2024,56,7,,,,20,30,30,20,,,,,,,,,,,,,,,
2024,61,,,,,,,,,,,,,,,,,,,,,,,
2024,63,6.7,,5,30,35,15,10,5,,,,,,,,,,,,,,,
2024,65,,,,,,,,,,,,,,,,,,,,,,,
2024,68,,,,,,,,,,,,,,,,,,,,,,,
2024,73,9,,,,,,,,,,,,,,,,,,,,,,
2024,82,,,,,,,,,,,,,,,,,,,,,,,
2024,89,,,,,,,,,,,,,,,,,,,,,,,
2024,90,7,5,10,12,15,16,15,12,10,5,0,0,0,0,0,0,0,0,0,0,0,0,
2024,93,,,,,,,,,,,,,,,,,,,,,,,
2024,95,7.5,2.4053201479,5.1547130771,8.05282183,10.4962974156,12.6785483217,13.7040201934,13.2547489724,11.4720249278,8.8849239414,6.1576131977,3.8187053699,2.1191659001,1.0523466423,.4676250202,.1859438067,.0661623242,.0210661342,.0060021106,.0015302705,.0003491222,.0000712741,
2024,96,,,,,,,,,,,,,,,,,,,,,,,
2024,97,,,,,,,,,,,,,,,,,,,,,,,
2024,98,8.2,,,,10,10,15,25,20,10,10,,,,,,,,,,,,
2024,99,7.5,,,,,10,70,20,,,,,,,,,,,,,,,
2024,101,7.5,0,2.4390243902,7.3170731707,14.6341463415,24.3902439026,24.3902439024,14.6341463415,7.3170731707,2.4390243902,2.4390243902,0,0,0,0,0,0,0,0,0,0,0,
2024,102,,,,,,,,,,,,,,,,,,,,,,,
2024,103,,,,,,,,,,,,,,,,,,,,,,,
2024,105,,,,,,,,,,,,,,,,,,,,,,,
2024,107,,,,,,,,,,,,,,,,,,,,,,,
2024,108,9.6239855,,,,,,,2.35,12.52,23.32,30.69,21.18,9.41,.53,,,,,,,,,
2024,110,8.5,,,,,,,,,,,,,,,,,,,,,,
2024,112,,,,,,,,,,,,,,,,,,,,,,,
2024,114,,,,,,,,,,,,,,,,,,,,,,,
2024,115,,,,,,,,,,,,,,,,,,,,,,,
2024,117,,,,,,,,,,,,,,,,,,,,,,,
2024,119,9.5,,,,,,5,5,10,60,10,5,5,,,,,,,,,,
2024,121,7.35,0,2,10,10,22,19,15,10,5,3,2,1,1,0,0,0,0,0,0,0,0,
2024,127,7.5,7.0374475041,6.1199348089,8.3957082145,9.7697108279,10.5770017598,10.6536898217,9.9837600448,8.7045183484,7.0607639229,5.3286191843,3.7413930674,2.4440335681,1.4853732269,.8398813502,.4418282049,.216242587,.0984646553,.0417128449,.016440251,.0060283029,7.0374475041,
2024,128,8.5,,,,3,5,15,25,25,15,5,3,2,1,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASSUMPTIONS,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,OIL,IR,USD,LAB,,,,,,,,,,,,,,,,,,,
2020,1,,,,,,,,,,,,,,,,,,,,,,,
2020,2,,,,2,,,,,,,,,,,,,,,,,,,
2020,4,,,,,,,,,,,,,,,,,,,,,,,
2020,5,,,,,,,,,,,,,,,,,,,,,,,
2020,6,,,,1.7,,,,,,,,,,,,,,,,,,,
2020,8,,,,1.5,,,,,,,,,,,,,,,,,,,
2020,14,,,,2.4,,,,,,,,,,,,,,,,,,,
2020,15,,,,,,,,,,,,,,,,,,,,,,,
2020,16,,,,1.3,,,,,,,,,,,,,,,,,,,
2020,20,,,,,,,,,,,,,,,,,,,,,,,
2020,22,,,,,,,,,,,,,,,,,,,,,,,
2020,23,,,,2.3,,,,,,,,,,,,,,,,,,,
2020,24,,,,,,,,,,,,,,,,,,,,,,,
2020,26,,,,,,,,,,,,,,,,,,,,,,,
2020,30,,,,,,,,,,,,,,,,,,,,,,,
2020,31,,,,,,,,,,,,,,,,,,,,,,,
2020,32,,,,,,,,,,,,,,,,,,,,,,,
2020,33,,,,1.6,,,,,,,,,,,,,,,,,,,
2020,36,,,,,,,,,,,,,,,,,,,,,,,
2020,37,,,,,,,,,,,,,,,,,,,,,,,
2020,38,,,,,,,,,,,,,,,,,,,,,,,
2020,39,,,,2.3,,,,,,,,,,,,,,,,,,,
2020,41,,,,,,,,,,,,,,,,,,,,,,,
2020,42,,,,,,,,,,,,,,,,,,,,,,,
2020,45,,,,,,,,,,,,,,,,,,,,,,,
2020,52,,,,,,,,,,,,,,,,,,,,,,,
2020,54,,,,,,,,,,,,,,,,,,,,,,,
2020,56,,,,,,,,,,,,,,,,,,,,,,,
2020,61,,,,,,,,,,,,,,,,,,,,,,,
2020,63,,,,,,,,,,,,,,,,,,,,,,,
2020,65,,,,1.5,,,,,,,,,,,,,,,,,,,
2020,68,,,,,,,,,,,,,,,,,,,,,,,
2020,73,,,,,,,,,,,,,,,,,,,,,,,
2020,82,,,,,,,,,,,,,,,,,,,,,,,
2020,89,,,,,,,,,,,,,,,,,,,,,,,
2020,90,,,,.5,,,,,,,,,,,,,,,,,,,
2020,93,,,,,,,,,,,,,,,,,,,,,,,
2020,95,,,,-.1370967583,,,,,,,,,,,,,,,,,,,
2020,96,,,,,,,,,,,,,,,,,,,,,,,
2020,97,,,,,,,,,,,,,,,,,,,,,,,
2020,98,,,,1.8,,,,,,,,,,,,,,,,,,,
2020,99,,,,1.8,,,,,,,,,,,,,,,,,,,
2020,101,,,,2.6,,,,,,,,,,,,,,,,,,,
2020,102,,,,,,,,,,,,,,,,,,,,,,,
2020,103,,,,,,,,,,,,,,,,,,,,,,,
2020,105,,,,,,,,,,,,,,,,,,,,,,,
2020,107,,,,2.2,,,,,,,,,,,,,,,,,,,
2020,108,,,,-.4,,,,,,,,,,,,,,,,,,,
2020,110,,,,,,,,,,,,,,,,,,,,,,,
2020,112,,,,,,,,,,,,,,,,,,,,,,,
2020,114,,,,1.7,,,,,,,,,,,,,,,,,,,
2020,115,,,,,,,,,,,,,,,,,,,,,,,
2020,117,,,,,,,,,,,,,,,,,,,,,,,
2020,119,,,,2.2,,,,,,,,,,,,,,,,,,,
2020,121,,,,1.7,,,,,,,,,,,,,,,,,,,
2020,127,,,,,,,,,,,,,,,,,,,,,,,
2020,128,,,,,,,,,,,,,,,,,,,,,,,
2020Q2,1,20,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q2,2,25,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q2,4,29,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q2,5,,0,,,,,,,,,,,,,,,,,,,,,
2020Q2,6,24,-.5,1.09,,,,,,,,,,,,,,,,,,,,
2020Q2,8,35,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q2,14,54,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q2,15,36.3,,1.11,,,,,,,,,,,,,,,,,,,,
2020Q2,16,40,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q2,20,30,-.5,1.1,,,,,,,,,,,,,,,,,,,,
2020Q2,22,,,,,,,,,,,,,,,,,,,,,,,
2020Q2,23,50,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q2,24,25,0,1.13,,,,,,,,,,,,,,,,,,,,
2020Q2,26,30,-.5,1.1,,,,,,,,,,,,,,,,,,,,
2020Q2,30,34.1652571889,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q2,31,,,,,,,,,,,,,,,,,,,,,,,
2020Q2,32,30,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q2,33,40,0,1,,,,,,,,,,,,,,,,,,,,
2020Q2,36,,,,,,,,,,,,,,,,,,,,,,,
2020Q2,37,,,,,,,,,,,,,,,,,,,,,,,
2020Q2,38,20,0,1.09,,,,,,,,,,,,,,,,,,,,
2020Q2,39,29.9,0,1.14,,,,,,,,,,,,,,,,,,,,
2020Q2,41,,,,,,,,,,,,,,,,,,,,,,,
2020Q2,42,35,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q2,45,,,,,,,,,,,,,,,,,,,,,,,
2020Q2,52,29,,1.2,,,,,,,,,,,,,,,,,,,,
2020Q2,54,,,,,,,,,,,,,,,,,,,,,,,
2020Q2,56,28,-.5,1.11,,,,,,,,,,,,,,,,,,,,
2020Q2,61,25,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q2,63,,0,,,,,,,,,,,,,,,,,,,,,
2020Q2,65,27,0,1.08,,,,,,,,,,,,,,,,,,,,
2020Q2,68,,,,,,,,,,,,,,,,,,,,,,,
2020Q2,73,35,0,1.08,,,,,,,,,,,,,,,,,,,,
2020Q2,82,,-.5,,,,,,,,,,,,,,,,,,,,,
2020Q2,89,30.7,0,1.11,,,,,,,,,,,,,,,,,,,,
2020Q2,90,30,0,1.11,,,,,,,,,,,,,,,,,,,,
2020Q2,93,30.7,0,1.11808,,,,,,,,,,,,,,,,,,,,
2020Q2,95,35,0,1.0844683333,,,,,,,,,,,,,,,,,,,,
2020Q2,96,,,,,,,,,,,,,,,,,,,,,,,
2020Q2,97,,0,1.02,,,,,,,,,,,,,,,,,,,,
2020Q2,98,40,0,1.06,,,,,,,,,,,,,,,,,,,,
2020Q2,99,37,0,1.09,,,,,,,,,,,,,,,,,,,,
2020Q2,101,30,0,1.12,,,,,,,,,,,,,,,,,,,,
2020Q2,102,27.33,0,1.13,,,,,,,,,,,,,,,,,,,,
2020Q2,103,,,,,,,,,,,,,,,,,,,,,,,
2020Q2,105,27,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q2,107,32,0,1.09,,,,,,,,,,,,,,,,,,,,
2020Q2,108,30,0,1.09,,,,,,,,,,,,,,,,,,,,
2020Q2,110,27,-.3,1.1,,,,,,,,,,,,,,,,,,,,
2020Q2,112,23,0,,,,,,,,,,,,,,,,,,,,,
2020Q2,114,22.5,0,1.08,,,,,,,,,,,,,,,,,,,,
2020Q2,115,35,-.5,,,,,,,,,,,,,,,,,,,,,
2020Q2,117,36,-.5,1.1,,,,,,,,,,,,,,,,,,,,
2020Q2,119,25,0,1.0869565217,,,,,,,,,,,,,,,,,,,,
2020Q2,121,26.3,0,1.09,,,,,,,,,,,,,,,,,,,,
2020Q2,127,30,0,1.09,,,,,,,,,,,,,,,,,,,,
2020Q2,128,,,,,,,,,,,,,,,,,,,,,,,
2020Q3,1,25,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q3,2,30,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q3,4,34,0,1.13,,,,,,,,,,,,,,,,,,,,
2020Q3,5,,0,,,,,,,,,,,,,,,,,,,,,
2020Q3,6,29.6,-.5,1.09,,,,,,,,,,,,,,,,,,,,
2020Q3,8,38,0,1.12,,,,,,,,,,,,,,,,,,,,
2020Q3,14,54,0,1.11,,,,,,,,,,,,,,,,,,,,
2020Q3,15,42.3,,1.11,,,,,,,,,,,,,,,,,,,,
2020Q3,16,40,0,1.11,,,,,,,,,,,,,,,,,,,,
2020Q3,20,35,-.5,1.1,,,,,,,,,,,,,,,,,,,,
2020Q3,22,,,,,,,,,,,,,,,,,,,,,,,
2020Q3,23,25,0,1.11,,,,,,,,,,,,,,,,,,,,
2020Q3,24,25,0,1.17,,,,,,,,,,,,,,,,,,,,
2020Q3,26,35,-.5,1.1,,,,,,,,,,,,,,,,,,,,
2020Q3,30,36.3970558759,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q3,31,,,,,,,,,,,,,,,,,,,,,,,
2020Q3,32,40,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q3,33,70,0,.95,,,,,,,,,,,,,,,,,,,,
2020Q3,36,,,,,,,,,,,,,,,,,,,,,,,
2020Q3,37,,,,,,,,,,,,,,,,,,,,,,,
2020Q3,38,23,0,1.09,,,,,,,,,,,,,,,,,,,,
2020Q3,39,40,0,1.16,,,,,,,,,,,,,,,,,,,,
2020Q3,41,,,,,,,,,,,,,,,,,,,,,,,
2020Q3,42,,,,,,,,,,,,,,,,,,,,,,,
2020Q3,45,,,,,,,,,,,,,,,,,,,,,,,
2020Q3,52,35,,1.13,,,,,,,,,,,,,,,,,,,,
2020Q3,54,,,,,,,,,,,,,,,,,,,,,,,
2020Q3,56,32,-.5,1.11,,,,,,,,,,,,,,,,,,,,
2020Q3,61,30,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q3,63,,0,,,,,,,,,,,,,,,,,,,,,
2020Q3,65,32,0,1.08,,,,,,,,,,,,,,,,,,,,
2020Q3,68,,,,,,,,,,,,,,,,,,,,,,,
2020Q3,73,40,0,1.085,,,,,,,,,,,,,,,,,,,,
2020Q3,82,,-.5,,,,,,,,,,,,,,,,,,,,,
2020Q3,89,36.4,0,1.13,,,,,,,,,,,,,,,,,,,,
2020Q3,90,35,0,1.12,,,,,,,,,,,,,,,,,,,,
2020Q3,93,36.4285714285714,0,1.13176,,,,,,,,,,,,,,,,,,,,
2020Q3,95,35,0,1.0874161667,,,,,,,,,,,,,,,,,,,,
2020Q3,96,,,,,,,,,,,,,,,,,,,,,,,
2020Q3,97,,0,1.02,,,,,,,,,,,,,,,,,,,,
2020Q3,98,40,0,1.06,,,,,,,,,,,,,,,,,,,,
2020Q3,99,32,0,1.11,,,,,,,,,,,,,,,,,,,,
2020Q3,101,42,0,1.12,,,,,,,,,,,,,,,,,,,,
2020Q3,102,35,0,1.14,,,,,,,,,,,,,,,,,,,,
2020Q3,103,,,,,,,,,,,,,,,,,,,,,,,
2020Q3,105,28,0,1.09,,,,,,,,,,,,,,,,,,,,
2020Q3,107,34,0,1.09,,,,,,,,,,,,,,,,,,,,
2020Q3,108,30,0,1.09,,,,,,,,,,,,,,,,,,,,
2020Q3,110,27,-.3,1.1,,,,,,,,,,,,,,,,,,,,
2020Q3,112,30,0,,,,,,,,,,,,,,,,,,,,,
2020Q3,114,35.3,0,1.08,,,,,,,,,,,,,,,,,,,,
2020Q3,115,37.5,-.5,,,,,,,,,,,,,,,,,,,,,
2020Q3,117,38,-.7,1.1,,,,,,,,,,,,,,,,,,,,
2020Q3,119,27,0,1.1111111111,,,,,,,,,,,,,,,,,,,,
2020Q3,121,32.8,0,1.09,,,,,,,,,,,,,,,,,,,,
2020Q3,127,30,0,1.08,,,,,,,,,,,,,,,,,,,,
2020Q3,128,,,,,,,,,,,,,,,,,,,,,,,
2020Q4,1,30,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q4,2,35,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q4,4,37,0,1.16,,,,,,,,,,,,,,,,,,,,
2020Q4,5,,0,,,,,,,,,,,,,,,,,,,,,
2020Q4,6,32.6,-.5,1.09,,,,,,,,,,,,,,,,,,,,
2020Q4,8,40,0,1.13,,,,,,,,,,,,,,,,,,,,
2020Q4,14,54,0,1.12,,,,,,,,,,,,,,,,,,,,
2020Q4,15,48.3,,1.11,,,,,,,,,,,,,,,,,,,,
2020Q4,16,41,0,1.13,,,,,,,,,,,,,,,,,,,,
2020Q4,20,40,-.5,1.1,,,,,,,,,,,,,,,,,,,,
2020Q4,22,,,,,,,,,,,,,,,,,,,,,,,
2020Q4,23,35,0,1.13,,,,,,,,,,,,,,,,,,,,
2020Q4,24,35,0,1.2,,,,,,,,,,,,,,,,,,,,
2020Q4,26,40,-.5,1.1,,,,,,,,,,,,,,,,,,,,
2020Q4,30,38.774643759,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q4,31,,,,,,,,,,,,,,,,,,,,,,,
2020Q4,32,45,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q4,33,65,0,.9,,,,,,,,,,,,,,,,,,,,
2020Q4,36,,,,,,,,,,,,,,,,,,,,,,,
2020Q4,37,,,,,,,,,,,,,,,,,,,,,,,
2020Q4,38,26,0,1.095,,,,,,,,,,,,,,,,,,,,
2020Q4,39,48,0,1.17,,,,,,,,,,,,,,,,,,,,
2020Q4,41,,,,,,,,,,,,,,,,,,,,,,,
2020Q4,42,,,,,,,,,,,,,,,,,,,,,,,
2020Q4,45,,,,,,,,,,,,,,,,,,,,,,,
2020Q4,52,48,,1.14,,,,,,,,,,,,,,,,,,,,
2020Q4,54,,,,,,,,,,,,,,,,,,,,,,,
2020Q4,56,36,-.5,1.11,,,,,,,,,,,,,,,,,,,,
2020Q4,61,35,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q4,63,,0,,,,,,,,,,,,,,,,,,,,,
2020Q4,65,34,0,1.08,,,,,,,,,,,,,,,,,,,,
2020Q4,68,,,,,,,,,,,,,,,,,,,,,,,
2020Q4,73,45,0,1.1,,,,,,,,,,,,,,,,,,,,
2020Q4,82,,-.5,,,,,,,,,,,,,,,,,,,,,
2020Q4,89,42.9,0,1.14,,,,,,,,,,,,,,,,,,,,
2020Q4,90,35,0,1.13,,,,,,,,,,,,,,,,,,,,
2020Q4,93,42.8571428571429,0,1.14544,,,,,,,,,,,,,,,,,,,,
2020Q4,95,37,0,1.0898087419,,,,,,,,,,,,,,,,,,,,
2020Q4,96,,,,,,,,,,,,,,,,,,,,,,,
2020Q4,97,,0,1.05,,,,,,,,,,,,,,,,,,,,
2020Q4,98,40,0,1.08,,,,,,,,,,,,,,,,,,,,
2020Q4,99,36,0,1.11,,,,,,,,,,,,,,,,,,,,
2020Q4,101,52,0,1.13,,,,,,,,,,,,,,,,,,,,
2020Q4,102,40,0,1.15,,,,,,,,,,,,,,,,,,,,
2020Q4,103,,,,,,,,,,,,,,,,,,,,,,,
2020Q4,105,30,0,1.12,,,,,,,,,,,,,,,,,,,,
2020Q4,107,36,0,1.09,,,,,,,,,,,,,,,,,,,,
2020Q4,108,30,0,1.09,,,,,,,,,,,,,,,,,,,,
2020Q4,110,33,-.3,1.1,,,,,,,,,,,,,,,,,,,,
2020Q4,112,33,0,,,,,,,,,,,,,,,,,,,,,
2020Q4,114,40.9,0,1.12,,,,,,,,,,,,,,,,,,,,
2020Q4,115,39,-.5,,,,,,,,,,,,,,,,,,,,,
2020Q4,117,40,-.7,1.1,,,,,,,,,,,,,,,,,,,,
2020Q4,119,30,0,1.1363636364,,,,,,,,,,,,,,,,,,,,
2020Q4,121,37,0,1.09,,,,,,,,,,,,,,,,,,,,
2020Q4,127,30,0,1.07,,,,,,,,,,,,,,,,,,,,
2020Q4,128,,,,,,,,,,,,,,,,,,,,,,,
2021,1,40,0,1.1,,,,,,,,,,,,,,,,,,,,
2021,2,40,0,1.1,2,,,,,,,,,,,,,,,,,,,
2021,4,40,0,1.18,,,,,,,,,,,,,,,,,,,,
2021,5,,0,,,,,,,,,,,,,,,,,,,,,
2021,6,36.6,-.5,1.09,1.7,,,,,,,,,,,,,,,,,,,
2021,8,41,0,1.17,1,,,,,,,,,,,,,,,,,,,
2021,14,54,0,1.12,1.7,,,,,,,,,,,,,,,,,,,
2021,15,55.2,,1.11,,,,,,,,,,,,,,,,,,,,
2021,16,40,0,1.11,.9,,,,,,,,,,,,,,,,,,,
2021,20,50,-.5,1.1,,,,,,,,,,,,,,,,,,,,
2021,22,,,,,,,,,,,,,,,,,,,,,,,
2021,23,53,0,1.17,1.8,,,,,,,,,,,,,,,,,,,
2021,24,45,0,1.2625,,,,,,,,,,,,,,,,,,,,
2021,26,50,-.5,1.1,,,,,,,,,,,,,,,,,,,,
2021,30,45.5342277446,0,1.1,,,,,,,,,,,,,,,,,,,,
2021,31,,,,,,,,,,,,,,,,,,,,,,,
2021,32,50,0,1.1,,,,,,,,,,,,,,,,,,,,
2021,33,70,0,.9,2.8,,,,,,,,,,,,,,,,,,,
2021,36,,,,,,,,,,,,,,,,,,,,,,,
2021,37,,,,,,,,,,,,,,,,,,,,,,,
2021,38,36.76666667,0,1.10375,,,,,,,,,,,,,,,,,,,,
2021,39,55,0,1.21,1.98,,,,,,,,,,,,,,,,,,,
2021,41,,,,,,,,,,,,,,,,,,,,,,,
2021,42,60,0,1.1,,,,,,,,,,,,,,,,,,,,
2021,45,,,,,,,,,,,,,,,,,,,,,,,
2021,52,55,,,,,,,,,,,,,,,,,,,,,,
2021,54,,,,,,,,,,,,,,,,,,,,,,,
2021,56,39,-.5,1.11,,,,,,,,,,,,,,,,,,,,
2021,61,40,0,1.1,,,,,,,,,,,,,,,,,,,,
2021,63,,0,,,,,,,,,,,,,,,,,,,,,
2021,65,37,0,1.09,2,,,,,,,,,,,,,,,,,,,
2021,68,,,,,,,,,,,,,,,,,,,,,,,
2021,73,50,0,1.14,,,,,,,,,,,,,,,,,,,,
2021,82,,-.5,,,,,,,,,,,,,,,,,,,,,
2021,89,54.2,0,1.17,,,,,,,,,,,,,,,,,,,,
2021,90,50,0,1.16,1,,,,,,,,,,,,,,,,,,,
2021,93,54.2,0,1.17,,,,,,,,,,,,,,,,,,,,
2021,95,40,0,1.1001800276,.0263881007,,,,,,,,,,,,,,,,,,,
2021,96,,,,,,,,,,,,,,,,,,,,,,,
2021,97,,0,,,,,,,,,,,,,,,,,,,,,
2021,98,40,0,1.12,1.3,,,,,,,,,,,,,,,,,,,
2021,99,41,0,1.13,2.3,,,,,,,,,,,,,,,,,,,
2021,101,60,0,1.14,2,,,,,,,,,,,,,,,,,,,
2021,102,44.8,0,1.21,,,,,,,,,,,,,,,,,,,,
2021,103,,,,,,,,,,,,,,,,,,,,,,,
2021,105,47,0,1.15,,,,,,,,,,,,,,,,,,,,
2021,107,41,0,1.09,2,,,,,,,,,,,,,,,,,,,
2021,108,30,0,1.09,.8,,,,,,,,,,,,,,,,,,,
2021,110,35,-.3,1.1,,,,,,,,,,,,,,,,,,,,
2021,112,45,0,,,,,,,,,,,,,,,,,,,,,
2021,114,37.3,0,1.15,1.8,,,,,,,,,,,,,,,,,,,
2021,115,47.5,-.5,1.18,,,,,,,,,,,,,,,,,,,,
2021,117,,,,,,,,,,,,,,,,,,,,,,,
2021,119,30,0,1.1363636364,2.2,,,,,,,,,,,,,,,,,,,
2021,121,40.3,0,1.09,2,,,,,,,,,,,,,,,,,,,
2021,127,40,0,1.05,,,,,,,,,,,,,,,,,,,,
2021,128,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,1,35,0,1.1,,,,,,,,,,,,,,,,,,,,
2021Q1,2,38,0,1.1,,,,,,,,,,,,,,,,,,,,
2021Q1,4,38,0,1.17,,,,,,,,,,,,,,,,,,,,
2021Q1,5,,0,,,,,,,,,,,,,,,,,,,,,
2021Q1,6,34.6,-.5,1.09,,,,,,,,,,,,,,,,,,,,
2021Q1,8,45,0,1.15,,,,,,,,,,,,,,,,,,,,
2021Q1,14,53.5,0,1.12,,,,,,,,,,,,,,,,,,,,
2021Q1,15,51.8,,1.11,,,,,,,,,,,,,,,,,,,,
2021Q1,16,42,0,1.15,,,,,,,,,,,,,,,,,,,,
2021Q1,20,45,-.5,1.1,,,,,,,,,,,,,,,,,,,,
2021Q1,22,,,,,,,,,,,,,,,,,,,,,,,
2021Q1,23,47,0,1.15,,,,,,,,,,,,,,,,,,,,
2021Q1,24,,0,1.225,,,,,,,,,,,,,,,,,,,,
2021Q1,26,45,-.5,1.1,,,,,,,,,,,,,,,,,,,,
2021Q1,30,41.307544318,0,1.1,,,,,,,,,,,,,,,,,,,,
2021Q1,31,,,,,,,,,,,,,,,,,,,,,,,
