INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN4_0,FN4_0TN3_6,FN3_5TN3_1,FN3_0TN2_6,FN2_5TN2_1,FN2_0TN1_6,FN1_5TN1_1,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,
2022Q1,23,1,,,,,,,,,2,5,10,23,25,18,10,5,2,,,,,
2022Q1,24,2.5229564897,,,,,,,,,,,,2.5,10,10,20,25,25,7.5,,,,
2022Q1,26,3.6,,,,,,,,,,,,5,5,5,10,15,25,15,10,5,5,
2022Q1,30,,,,,,,,,,,,,,,,,,,,,,,
2022Q1,32,4.1,,,,,,,,,,,,,,,,,,,,,,
2022Q1,33,,,,,,,,,,,,,,,,,,,,,,,
2022Q1,35,,,,,,,,,,,,,,,,,,,,,,,
2022Q1,36,5,,,,,,,,,,,,,,,,15,20,25,25,15,,
2022Q1,39,1.7,,,,,,,,,,5,10,25,25,20,10,5,,,,,,
2022Q1,41,,,,,,,,,,,,,,,,,,,,,,,
2022Q1,45,,,,,,,,,,,,,,,,,,,,,,,
2022Q1,47,,,,,,,,,,,,,,,,,,,,,,,
2022Q1,52,,,,,,,,,,,,,,,,,,,,,,,
2022Q1,54,,,,,,,,,,,,,,,,,,,,,,,
2022Q1,56,3,,,,,,,,,,,,,,10,20,25,20,15,10,,,
2022Q1,61,,,,,,,,,,,,,,,,,,,,,,,
2022Q1,65,,,,,,,,,,,,,,,,,,,,,,,
2022Q1,68,3.7,,,,,,,,,,,,,,,,,,,,,,
2022Q1,72,2.2,,,,,,,,,,,,,,,,,,,,,,
2022Q1,73,1.8,,,,,,,,,,,,,15,60,25,,,,,,,
2022Q1,80,,,,,,,,,,,,,,,,,,,,,,,
2022Q1,82,,,,,,,,,,,,,,,,,,,,,,,
2022Q1,85,2.9542387501,0,0,0,0,0,0,.0000000093,.0009878394,.0081655492,.0560715539,.2934589929,1.1708511415,3.5620174574,8.2643247822,14.6250156161,19.7426459097,20.3309262227,15.971805156,15.8772308988,.0964892265,.0000096444,0
2022Q1,88,3.1,,,,,,,,,,,,,,,,,,,,,,
2022Q1,89,3.3,,,,,,,,,,,,,,,,,,,,,,
2022Q1,90,2.2,0,0,0,0,0,0,0,0,0,1,5,8,10,14,25,19,8.5,5,2.5,2,0,0
2022Q1,91,2.1,0,0,0,0,0,0,0,0,0,0,0,5,10,20,35,20,10,0,0,0,0,0
2022Q1,93,3.3,,,,,,,,,,,,2.5,2.5,2.5,7.5,15,40,15,10,5,,
2022Q1,95,10.25174384,0,0,0,.0000000001,.0000000105,.0000007264,.0000321108,.0009101737,.0058735753,.0117951183,.0230376582,.0437633564,.0808572897,.1452994603,.2539481696,.431680506,.7137005831,1.1476406703,3.3323590152,12.7831118188,31.4413815998,49.5846081575
2022Q1,96,2.9,,,,,,,,,,,,,5,8,20,25,20,15,5,2,,
2022Q1,97,,,,,,,,,,,,,,,,,,,,,,,
2022Q1,98,4.8,,,,,,,,,,,,,,,5,10,15,30,25,15,,
2022Q1,99,4.4,,,,,,,,,,,,,,,,,,,,,,
2022Q1,101,,,,,,,,,,,,,,,,,,,,,,,
2022Q1,102,.9,,,,,,,,,,,,,,,,,,,,,,
2022Q1,103,,,,,,,,,,,,,,,,,,,,,,,
2022Q1,105,12.5,,,,,,,,,,,,,,,,,,,,,,100
2022Q1,107,3.6712681015,0,0,0,0,0,0,.0000047155,.0000864357,.0012035235,.0122516629,.0912208915,.496962831,1.9817175135,5.7861084349,12.3729288893,19.3813645718,22.2419915828,37.1344706612,.4995565236,.0000658814,.0000658814,0
2022Q1,109,3.5,0,0,0,0,0,0,0,0,0,0,0,5,5,5,10,25,35,5,5,5,0,0
2022Q1,110,,0,0,0,.000000006,.000025404,.0153905956,1.3991460688,20.4067917041,11.7388896837,13.6196261787,13.9611601093,12.6443397587,10.1178546259,7.1531407639,4.4680573244,2.4657614555,1.2022357901,.5178805966,.2882047637,.0014940303,.0000011406,.0000000001
2022Q1,112,1.6,,,,,,,,,,,5,10,20,30,20,10,5,,,,,
2022Q1,114,2.1,,,,,,,,,,,,,,,,,,,,,,
2022Q1,115,,,,,,,,,,,,,,,,,,,,,,,
2022Q1,117,3.7,,,,,,,,,,,,,,,,,,,,,,
2022Q1,118,6.5,,,,,,,,,,,,,,,,,,,,,,
2022Q1,119,2.2,,,,,,,,,,,,,,,,,,,,,,
2022Q1,121,2.5,0,0,0,0,0,0,0,2,2,4,5,7,10,13,18,19,13,4,2,1,0,0
2022Q1,127,4,,,,,,,,,,,1,1.5,3,7,12,18,25,17,7.5,5,3,
2022Q1,128,3,,,,,,,,,1,1,1,1,2,5,10,20,40,10,5,2,1,1
2022Q1,131,1,,,,,,,,,,,10,20,40,20,10,,,,,,,
2025,4,1,1,1,1,1,1,1,1,2.5,5,7.5,10,15,16.5,12.5,7.5,6.5,5,1,1,1,1,1
2025,5,1.5,,,,,,,,,,,5,10,35,35,10,5,,,,,,
2025,6,1.3,,,,,,,,,,,,15,50,30,5,,,,,,,
2025,7,,,,,,,,,,,,,,,,,,,,,,,
2025,14,.6,,,,,0,0,0,2,14,13,12,11,11,10,9,7,5,3,2,1,0,0
2025,15,1.5,,,,,,,,,,,5,15,25,30,20,5,,,,,,
2025,16,1.2,,,,,,0,0,3,6,8,14,15,17,14,9,7,5,2,,,,
2025,20,1.4,,,,,,,,,2,5,8,15,25,22,16,7,,,,,,
2025,22,1.2,,,,,,,,,,,10,20,40,20,10,,,,,,,
2025,23,1.1,,,,,,,,,,1,10,17,26,27,18,1,,,,,,
2025,24,.8,,,,,,,,3,4,5,25,30,11,8,5,4,3,2,,,,
2025,26,1.7,,,,,,,,1,2,2,5,5,18,23,17,12,8,5,2,,,
2025,30,1.4,,,,,,,,,,,,,,,,,,,,,,
2025,32,,,,,,,,,,,,,,,,,,,,,,,
2025,33,1.64,,,,,,,,2,3,3,8,9,12,18,20,14,8,3,,,,
2025,35,,,,,,,,,,,,,,,,,,,,,,,
2025,36,2,,,,,,,,,,,,10,15,20,25,20,10,,,,,
2025,39,1.33,,,,,,,,,,5,10,20,25,25,10,5,,,,,,
2025,41,,,,,,,,,,,,,,,,,,,,,,,
2025,45,1.7,,,,,,,,,,,,10,25,40,15,10,,,,,,
2025,47,1.4,,,,,,,,,,,,,,,,,,,,,,
2025,52,,,,,,,,,,,,,,,,,,,,,,,
2025,54,,,,,,,,,,,,,,,,,,,,,,,
2025,56,1.25,,,,,,,,,,,,20,70,10,,,,,,,,
2025,61,,,,,,,,,,,,,,,,,,,,,,,
2025,65,,,,,,,,,,,,,,,,,,,,,,,
2025,68,1.35,,,,,,,,,,,,,,,,,,,,,,
2025,72,1.3,,,,,,,,,,,,,,,,,,,,,,
2025,73,1.3,,,,,,,,,,,,20,50,30,,,,,,,,
2025,80,1.45,0,0,0,0,0,0,0,.2173913043,1.9565217391,3.9130434783,9.347826087,14.1304347826,22.3913043478,21.6304347826,16.847826087,7.1739130435,1.9565217391,.4347826087,0,0,0,0
2025,82,,,,,,,,,,,,,,,,,,,,,,,
2025,85,1.25,0,0,0,0,0,.0000000735,.0017149546,1.2590272285,2.6435272403,6.0228701875,10.9835559749,16.0334383589,18.7357156634,17.525900865,13.1236324477,7.8664603188,3.7742896125,1.4494130171,.5799797608,.0004742845,.000000012,0
2025,88,1,,,,,,,,,,,,,,,,,,,,,,
2025,89,,,,,,,,,,,,,,,,,,,,,,,
2025,90,1.7,0,0,0,0,0,0,0,0,1,2.5,5.5,12,18,22,18,12,5.5,2.5,1,0,0,0
2025,91,1.4,0,0,0,0,0,0,0,0,0,0,2.5,20,35,30,10,2.5,0,0,0,0,0,0
2025,93,,,,,,,,,,,,,,,,,,,,,,,
2025,95,2.2182166415,0,0,0,0,0,0,0,.0000166504,.020498195,.1782177446,1.0484313124,4.1733301326,11.2403340214,20.4846907077,25.2599986526,21.0761340947,11.8987763362,4.5453503852,.0742211277,.0000006395,0,0
2025,96,,,,,,,,,,,,,,,,,,,,,,,
2025,97,,,,,,,,,,,,,,,,,,,,,,,
2025,98,1.4,,,,,,,,,,,10,20,25,25,15,5,,,,,,
2025,99,1.65,,,,,,,,,,,,,15,80,5,,,,,,,
2025,101,.8,,,,,,,,,5,10,20,30,20,10,5,,,,,,,
2025,102,,,,,,,,,,,,,,,,,,,,,,,
2025,103,,,,,,,,,,,,,,,,,,,,,,,
2025,105,,,,,,,,,,,,,,,,,,,,,,,
2025,107,1.3,0,0,0,0,0,0,0,.0864165209,.5954697061,2.9111456843,9.2606830229,19.1832041559,25.8890518538,22.7677953419,13.0465464351,4.8693425277,1.182934915,.1868920998,.0205177366,0,0,0
2025,109,1.5,,,,,,,0,0,0,0,5,15,30,30,15,5,0,,,,,
2025,110,,,,,,,,,,,,,,,,,,,,,,,
2025,112,1.5,,,,,,,,,,,5,10,20,30,20,10,5,,,,,
2025,114,1.4,,,,,,,,,,,,,,,,,,,,,,
2025,115,,,,,,,,,,,,,,,,,,,,,,,
2025,117,,,,,,,,,,,,,,,,,,,,,,,
2025,118,1.4,,,,,,,,,,,,,,,,,,,,,,
2025,119,1.1,,,,,,,,,,,,,,,,,,,,,,
2025,121,1.5,0,0,0,0,0,0,2,4,5,7,10,13,19,20,13,4,2,1,0,0,0,0
2025,127,1.6,,,,,,,,1,1.5,3,6,10,18,25,18,8.5,4.5,3,1.5,,,
2025,128,1.5,,,,,,,1,2,3,5,8,10,20,20,12,8,5,3,2,1,,
2025,131,1.5,,,,,,,,,,,5,10,20,35,15,10,5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
EXPECTED UNEMPLOYMENT RATE; PERCENTAGE OF LABOUR FORCE,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T5_5,F5_5T5_9,F6_0T6_4,F6_5T6_9,F7_0T7_4,F7_5T7_9,F8_0T8_4,F8_5T8_9,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0T12_4,F12_5T12_9,F13_0T13_4,F13_5T13_9,F14_0T14_4,F14_5T14_9,F15_0,
2020,4,8.5,,0,0,0,5,12,20,20,11,7.5,7.5,5,5,2.5,2.5,1,1,,,,,
2020,5,9.7,,,,,,,,2.5,30,40,25,2.5,,,,,,,,,,
2020,6,9,,,,,,,5,5,20,15,15,15,15,5,5,,,,,,,
2020,7,,,,,,,,,,,,,,,,,,,,,,,
2020,14,8.4,0,0,0,0,0,0,92,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,15,8.4,,,,,,10,25,35,20,10,,,,,,,,,,,,
2020,16,9.6,,,,,1,4,6,14,21,25,15,8,3,2,1,,,,,,,
2020,20,9.7,,,,,,,5,10,18,30,18,14,5,,,,,,,,,
2020,22,9,,,,,,,10,20,35,30,5,,,,,,,,,,,
2020,23,7.9,,,,,,35,30,20,10,5,,,,,,,,,,,,
2020,24,12.2144550094,,,,,,,,,,,,4,20,20,20,20,10,3,2,1,,
2020,26,9.2,,,,5,5,5,10,10,15,10,10,10,10,5,5,,,,,,,
2020,30,9.4,,,,,,,,20,30,30,20,,,,,,,,,,,
2020,32,10.1,0,0,0,0,.0000000055,.0000082868,.0029404504,.2527905397,5.4204293893,30.0647792515,44.5419483861,17.7894740568,1.8768357061,.0504593224,.0003340741,.0000005311,.0000000002,0,0,0,0,
2020,33,8.57,,,,,5,15,23,30,16,8,3,,,,,,,,,,,
2020,35,,,,,,,,,,,,,,,,,,,,,,,
2020,36,9.5,,,,,,,,10,25,30,20,10,5,,,,,,,,,
2020,39,8.73,,,,,,,15,35,35,15,,,,,,,,,,,,
2020,41,,,,,,,,,,,,,,,,,,,,,,,
2020,45,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8.6,,,,,,,,,,,,,,,,,,,,,,
2020,52,,,,,,,,,,,,,,,,,,,,,,,
2020,54,8,,,,,,40,50,10,,,,,,,,,,,,,,
2020,56,9.5,,,,,,,,10,30,30,20,10,,,,,,,,,,
2020,61,8.6,,,,,,5,15,35,25,15,5,,,,,,,,,,,
2020,65,8.4,,,,,5,20,50,20,5,,,,,,,,,,,,,
2020,68,,,,,,,,,,,,,,,,,,,,,,,
2020,72,,,,,,,,,,,,,,,,,,,,,,,
2020,73,10,,,,,,,,,,,,,,,,,,,,,,
2020,80,10.2,0,0,0,0,0,0,0,0,.4287245445,21.5434083601,61.7363344051,15.9699892819,.3215434084,0,0,0,0,0,0,0,0,
2020,82,8.6,,,,,,,,,,,,,,,,,,,,,,
2020,85,9.386783,.0033487615,.021094631,.1165214886,.5035551159,1.7028024681,4.5062841775,9.3338448777,15.1331544217,19.2066607187,19.0827565607,14.8421506712,9.0365987367,6.5112273707,0,0,0,0,0,0,0,0,
2020,88,9.1,,,,,,,,,,,,,,,,,,,,,,
2020,89,,,,,,,,,,,,,,,,,,,,,,,
2020,90,10,0,0,0,0,0,1,5,5,10,15,20,15,10,6,5,3.5,2,2,.5,0,0,
2020,91,9,,0,0,0,0,0,7.5,30,40,20,2.5,0,0,0,0,0,0,0,0,0,0,
2020,93,7.3,,,7.5,15,35,30,10,2.5,,,,,,,,,,,,,,
2020,95,10.490597666,.0010312059,.0103163931,.0505632269,.160728515,.4990508291,1.3204121552,2.9770568544,5.7197576342,9.3644226663,13.0646347093,15.5319655244,15.7350615996,13.5838650964,9.9928911138,6.2642896917,3.3463040155,1.5232522861,.5908689459,.1953095032,.0550133977,.0132046363,
2020,96,8,,,,3,15,25,30,15,10,2,,,,,,,,,,,,
2020,97,10.6,,,,,,,,,,,,,,,,,,,,,,
2020,98,8.5,,,,,,10,30,40,20,,,,,,,,,,,,,
2020,99,8.2,,,,,,,50,30,20,,,,,,,,,,,,,
2020,101,9.4,,,,,,,,20,30,30,20,,,,,,,,,,,
2020,102,8.8,,,,,,,,,,,,,,,,,,,,,,
2020,103,9.9,,,,,,,,,,,,,,,,,,,,,,
2020,105,7.7,,,,,,95,5,,,,,,,,,,,,,,,
2020,107,8.7516171376,0,0,0,0,.0000000001,.0008485255,5.2773604643,80.3668778498,14.3459819599,.008931194,.0000000064,0,0,0,0,0,0,0,0,0,0,
2020,109,9.2,,,,,,,,,,,,,,,,,,,,,,
2020,110,,,,,,,,,,,,,,,,,,,,,,,
2020,112,,,,,,,,,,,,,,,,,,,,,,,
2020,114,,,,,,,,,,,,,,,,,,,,,,,
2020,115,9.1,0,.3,.9,1.3945556248,3.5801646163,7.1,10.9771183382,13.7546155339,14.9686685476,14.3,11.613910942,8.2801164103,5.1270047709,2.95,1.4,.7,.6,.5222824377,.5222824377,.5222824377,.4869979029,
2020,117,12,,,,,,,,,,,,,,,,,,,,,,
2020,118,8.8,,,,,,,,,,,,,,,,,,,,,,
2020,119,8.5,,,,,5,5,10,60,10,5,5,,,,,,,,,,,
2020,121,7.8,0,0,0,5,20,30,20,13,7,3,2,0,0,0,0,0,0,0,0,0,0,
2020,127,7.5,,,,0,21,42,21,11,5,0,,,,,,,,,,,,
2020,128,10,,,,,,,1,5,12,30,35,15,2,,,,,,,,,
2020,131,10.5,,,,,,,,,,,10,40,30,15,5,,,,,,,
2021,4,9,,0,0,0,5,7.5,10,11,12.5,11.5,10,7.5,5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,
2021,5,9.2,,,,,,,5,21,30,25,10,5,3,1,,,,,,,,
2021,6,8,,,,,,5,30,20,15,10,5,5,5,5,,,,,,,,
2021,7,,,,,,,,,,,,,,,,,,,,,,,
2021,14,8.5,0,0,0,0,3,14,32,33,15,3,0,0,0,0,0,0,0,0,0,0,0,
2021,15,8,,,,,10,25,30,15,10,5,5,,,,,,,,,,,
2021,16,9.2,,,,1,2,6,10,15,20,18,13,10,4,1,0,0,0,,,,,
2021,20,10,,,,,,,,5,15,25,30,18,7,,,,,,,,,
2021,22,9.5,,,,,,,,10,20,35,25,10,,,,,,,,,,
2021,23,8.9,,,,,,5,15,25,25,15,10,5,,,,,,,,,,
2021,24,12.2116755964,,,,,,,,,,,2.5,7.5,10,20,25,15,12.5,5,2.5,,,
2021,26,9,,,5,5,5,5,10,15,10,10,10,10,5,5,5,,,,,,,
2021,30,9.1,,,,,,,20,30,30,10,10,,,,,,,,,,,
2021,32,9.6,0,.0431012577,.158506764,.576127849,1.7059455136,4.1154641912,8.089223258,12.9553856864,16.906918668,17.9786795042,15.5787399761,10.999765333,6.3284862943,2.9666344799,1.1330588202,.3525624033,.0893676981,.0184521802,.0035801228,0,0,
2021,33,8.58,,,,3,5,15,20,26,16,10,4,1,,,,,,,,,,
2021,35,,,,,,,,,,,,,,,,,,,,,,,
2021,36,9,,,,,,5,15,30,25,20,5,,,,,,,,,,,
2021,39,7.92,,,,,,25,40,25,10,,,,,,,,,,,,,
2021,41,,,,,,,,,,,,,,,,,,,,,,,
2021,45,,,,,,,,,,,,,,,,,,,,,,,
2021,47,9.4,,,,,,,,,,,,,,,,,,,,,,
2021,52,,,,,,,,,,,,,,,,,,,,,,,
2021,54,9,,,,,,,10,50,40,,,,,,,,,,,,,
2021,56,10.1,,,,,,,5,10,15,20,20,15,10,5,,,,,,,,
2021,61,9.3,,,,,,,5,15,30,20,15,10,5,,,,,,,,,
2021,65,8.4,,,,,10,25,40,15,10,,,,,,,,,,,,,
2021,68,,,,,,,,,,,,,,,,,,,,,,,
2021,72,,,,,,,,,,,,,,,,,,,,,,,
2021,73,11,,,,,,,,,,,,,,,,,,,,,,
2021,80,8.95,0,0,0,0,.5359056806,3.536977492,17.4705251876,25.7234726688,29.2604501608,17.7920685959,4.9303322615,.7502679528,0,0,0,0,0,0,0,0,0,
2021,82,9.3,,,,,,,,,,,,,,,,,,,,,,
2021,85,9.46885275,.0023622596,.0155651335,.0895138451,.4027377833,1.4178163102,3.9061173568,8.4226885966,14.2160023714,18.7825378058,19.4265932212,15.7291953177,9.9694691037,7.6194008951,0,0,0,0,0,0,0,0,
2021,88,9,,,,,,,,,,,,,,,,,,,,,,
2021,89,,,,,,,,,,,,,,,,,,,,,,,
2021,90,8.5,1,2,5,7,10,10,15,15,10,10,7,5,2,1,0,0,0,0,0,0,0,
2021,91,9.4,,0,0,0,0,0,5,17.5,35,30,10,2.5,0,0,0,0,0,0,0,0,0,
2021,93,7.1,,,12.5,25,37.5,17.5,7.5,,,,,,,,,,,,,,,
2021,95,8.85,.1390320863,.6669513222,1.8348482565,3.6362821928,6.6789566424,10.4537606458,13.9427796169,15.8467080396,15.3476410406,12.666513566,8.9081072057,5.338591126,2.7263447267,1.1864454071,.4399746286,.1390337992,.0374391543,.0085910165,.0016798711,.0002799112,.0000397445,
2021,96,8.9,,,,,5,7,18,25,20,15,7,3,,,,,,,,,,
2021,97,9.7,,,,,,,,,,,,,,,,,,,,,,
2021,98,10,,,,,,,5,15,20,25,25,10,,,,,,,,,,
2021,99,9.9,,,,,,,,,,60,40,,,,,,,,,,,
2021,101,9.4,,,,,,,10,15,25,25,15,10,,,,,,,,,,
2021,102,9.2,,,,,,,,,,,,,,,,,,,,,,
2021,103,9.6,,,,,,,,,,,,,,,,,,,,,,
2021,105,8.5,,,,,,,20,80,,,,,,,,,,,,,,
2021,107,9.7091265957,.0000000056,.0000004169,.0000292738,.0011536484,.0257132743,.3249518299,2.3343281233,9.5547217419,22.3275553318,29.8263827637,22.7877263884,9.952952441,2.4819683222,.3526864239,.0284906332,.0013050694,.0000338138,.0000004944,.0000000041,0,0,
2021,109,9.2,,,,,,,,,,,,,,,,,,,,,,
2021,110,,,,,,,,,,,,,,,,,,,,,,,
2021,112,,,,,,,,,,,,,,,,,,,,,,,
2021,114,,,,,,,,,,,,,,,,,,,,,,,
2021,115,9.8,.0197087399,.0721286926,.2292345403,.6326823828,1.5164738133,3.15,5.7,9,12.2,14.8844981456,14.4706922239,13.3,10.3,6.95,4.06,2.0679723761,.9128421444,.3499401015,.1165009562,.0614825648,.0058433186,
2021,117,10,,,,,,,,,,,,,,,,,,,,,,
2021,118,8.6,,,,,,,,,,,,,,,,,,,,,,
2021,119,9.5,,,,,,,5,5,10,60,10,5,5,,,,,,,,,
2021,121,9.4,0,0,0,0,0,2,10,15,22,19,15,7,3,3,2,1,1,0,0,0,0,
2021,127,8.1,,,,1,4,22,26,21,13,7,3,2,1,,,,,,,,,
2021,128,11,,,,,,,1,2,3,5,15,25,30,15,3,1,,,,,,
2021,131,11,,,,,,,,,,,10,20,30,20,15,5,,,,,,
2021May,4,9,,0,0,0,2.5,5,7.5,12.5,15,12.5,11,9,7.5,5,2.5,2.5,2.5,2.5,2.5,,,
2021May,5,9.4,,,,,,,1,7,40,30,20,2,,,,,,,,,,
2021May,6,9,,,,,,5,30,20,15,10,5,5,5,5,,,,,,,,
2021May,7,,,,,,,,,,,,,,,,,,,,,,,
2021May,14,8.75,0,0,0,0,0,5,23,39,26,6,1,0,0,0,0,0,0,0,0,0,0,
2021May,15,,,,,,,,,,,,,,,,,,,,,,,
2021May,16,9.3,,,,1,2,6,10,15,20,18,13,10,4,1,0,0,0,,,,,
2021May,20,10.2,,,,,,,,5,10,20,30,20,10,5,,,,,,,,
2021May,22,,,,,,,,,,,,,,,,,,,,,,,
2021May,23,9,,,,,,5,15,25,25,15,10,5,,,,,,,,,,
2021May,24,12.5086262189,,,,,,,,,,,2,5,10,16,20,16,12,10,6,3,,
2021May,26,9,,,5,5,5,5,10,10,15,10,10,10,5,5,5,,,,,,,
2021May,30,,,,,,,,,,,,,,,,,,,,,,,
2021May,32,9.7,,,,,,,,,,,,,,,,,,,,,,
2021May,33,,,,,,,,,,,,,,,,,,,,,,,
2021May,35,,,,,,,,,,,,,,,,,,,,,,,
2021May,36,9.5,,,,,,,5,15,25,30,15,10,,,,,,,,,,
2021May,39,8.1,,,,,,15,30,30,10,10,5,,,,,,,,,,,
2021May,41,,,,,,,,,,,,,,,,,,,,,,,
2021May,45,,,,,,,,,,,,,,,,,,,,,,,
2021May,47,9.5,,,,,,,,,,,,,,,,,,,,,,
2021May,52,,,,,,,,,,,,,,,,,,,,,,,
2021May,54,,,,,,,,,,,,,,,,,,,,,,,
2021May,56,10.1,,,,,,,,,10,20,30,20,10,10,,,,,,,,
2021May,61,9.5,,,,,,,5,15,20,30,15,10,5,,,,,,,,,
2021May,65,,,,,,,,,,,,,,,,,,,,,,,
2021May,68,,,,,,,,,,,,,,,,,,,,,,,
2021May,72,,,,,,,,,,,,,,,,,,,,,,,
2021May,73,10.5,,,,,,,,,,,,,,,,,,,,,,
2021May,80,,,,,,,,,,,,,,,,,,,,,,,
2021May,82,,,,,,,,,,,,,,,,,,,,,,,
2021May,85,9.482075,.983419924,1.0499752813,1.8769535528,3.0939434512,4.7028007233,6.5915409005,8.5193047543,10.1533343318,11.1583734856,11.3078739799,10.566931973,9.1055171277,20.8900305146,0,0,0,0,0,0,0,0,
2021May,88,9,,,,,,,,,,,,,,,,,,,,,,
2021May,89,,,,,,,,,,,,,,,,,,,,,,,
2021May,90,9.7,0,0,.5,2.5,5,7,10,10,15,15,10,10,7,5,2.5,.5,0,0,0,0,0,
2021May,91,9.5,,0,0,0,0,0,2.5,15,27.5,37.5,12.5,5,0,0,0,0,0,0,0,0,0,
2021May,93,7.1,,,12.5,25,37.5,17.5,7.5,,,,,,,,,,,,,,,
2021May,95,10.2,.1713456383,.4885932404,1.0009823173,1.6792427476,2.7728790708,4.2387519403,5.9983899673,7.8581626756,9.5300890081,10.6994763193,11.1203308945,10.6994763193,9.5300890081,7.8581626756,5.9983899673,4.2387519403,2.7728790708,1.6792427476,.9414248463,.4885932404,.2347463648,
2021May,96,8.8,,,,,5,10,17,25,20,15,5,3,,,,,,,,,,
2021May,97,,,,,,,,,,,,,,,,,,,,,,,
2021May,98,10.1,,,,,,,5,10,15,25,25,15,5,,,,,,,,,
2021May,99,10.1,,,,,,,,,,,,,,,,,,,,,,
2021May,101,,,,,,,,,,,,,,,,,,,,,,,
2021May,102,9.1,,,,,,,,,,,,,,,,,,,,,,
2021May,103,,,,,,,,,,,,,,,,,,,,,,,
2021May,105,8.3,,,,,,5,90,5,,,,,,,,,,,,,,
2021May,107,9.8425878267,.0000000002,.000000027,.0000031488,.0001967328,.0066269772,.120717913,1.1929924944,6.4162913769,18.8328892108,30.2285569642,26.558503055,12.7690653764,3.3546977964,.480448066,.0373974538,.0015770477,.000035916,.0000004405,.0000000029,0,0,
2021May,109,7.4,,,,,,,,,,,,,,,,,,,,,,
2021May,110,,,,,,,,,,,,,,,,,,,,,,,
2021May,112,,,,,,,,,,,,,,,,,,,,,,,
2021May,114,,,,,,,,,,,,,,,,,,,,,,,
2021May,115,,,,,,,,,,,,,,,,,,,,,,,
2021May,117,10.2,,,,,,,,,,,,,,,,,,,,,,
2021May,118,9.3,,,,,,,,,,,,,,,,,,,,,,
2021May,119,9.7,,,,,,,5,5,80,5,5,,,,,,,,,,,
2021May,121,9,0,0,0,0,0,2,10,15,22,19,15,7,3,3,2,1,1,0,0,0,0,
2021May,127,8.1,,,,1,4,22,26,21,13,7,3,2,1,,,,,,,,,
2021May,128,11.5,,,,,,,1,1,2,3,5,10,35,20,15,5,2,1,,,,
2021May,131,12,,,,,,,,,,,,5,10,20,30,20,10,5,,,,
2022,4,,,,,,,,,,,,,,,,,,,,,,,
2022,5,8.7,,,,,1,5,28.5,30,20,7.5,5,2,1,,,,,,,,,
2022,6,7.8,,,,,5,30,20,15,10,5,5,5,5,,,,,,,,,
2022,7,,,,,,,,,,,,,,,,,,,,,,,
2022,14,7.5,2,4,9,15,19,20,17,9,4,1,0,0,0,0,0,0,0,0,0,0,0,
2022,15,7.8,,,,5,15,40,25,10,5,,,,,,,,,,,,,
2022,16,8.6,,,1,3,7,9,15,20,16,13,8,5,2,1,0,0,,,,,,
2022,20,9,,,,,,5,10,25,30,18,7,5,,,,,,,,,,
2022,22,9,,,,,,,10,20,35,30,5,,,,,,,,,,,
2022,23,8.4,,,,,,10,25,22,15,13,10,5,,,,,,,,,,
2022,24,10.975,,,,,,,,2,5,10,15,20,16,10,9,8,4,1,,,,
2022,26,8.2,,,5,5,10,10,15,10,10,10,10,5,5,5,,,,,,,,
2022,30,,,,,,,,,,,,,,,,,,,,,,,
2022,32,,,,,,,,,,,,,,,,,,,,,,,
2022,33,8.17,,1,4,9,10,19,18,16,10,9,3,1,0,,,,,,,,,
2022,35,,,,,,,,,,,,,,,,,,,,,,,
2022,36,8,,,,,5,15,30,25,15,10,,,,,,,,,,,,
2022,39,7.2,,,,10,35,40,10,5,,,,,,,,,,,,,,
2022,41,,,,,,,,,,,,,,,,,,,,,,,
2022,45,,,,,,,,,,,,,,,,,,,,,,,
2022,47,,,,,,,,,,,,,,,,,,,,,,,
2022,52,,,,,,,,,,,,,,,,,,,,,,,
2022,54,8.5,,,,,,20,50,30,,,,,,,,,,,,,,
2022,56,9.1,,,,,,10,15,20,20,20,10,5,,,,,,,,,,
2022,61,,,,,,,,,,,,,,,,,,,,,,,
2022,65,,,,,,,,,,,,,,,,,,,,,,,
2022,68,,,,,,,,,,,,,,,,,,,,,,,
2022,72,,,,,,,,,,,,,,,,,,,,,,,
2022,73,8,,,,,,,,,,,,,,,,,,,,,,
2022,80,7.39,.2143622722,1.5005359057,5.6806002144,15.5412647374,25.2947481243,24.115755627,17.6848874598,7.8242229368,2.1436227224,0,0,0,0,0,0,0,0,0,0,0,0,
2022,82,,,,,,,,,,,,,,,,,,,,,,,
